order_id,order_datetime,pickup_area,drop_area,distance_km,estimated_time_min,order_value,festival_flag,delivery_agent_id,traffic_level,weather_condition,delivery_time_min
ORD101133,2023-10-29 12:28:00,Borivali,Borivali,1.49,12,685.23,No,AG32,Medium,Clear,5.71
ORD101134,2023-10-28 12:24:00,Kurla,Kurla,3.57,12,381.24,No,AG238,High,Rainy,16.77
ORD101135,2023-10-03 21:42:00,Kurla,Colaba,0.84,20,413.23,Yes,AG89,High,Clear,7.9
ORD101136,2023-10-28 17:08:00,Thane,Andheri,4.33,12,538.13,No,AG113,Low,Foggy,14.06
ORD101137,2023-10-21 11:07:00,Thane,Kurla,2.73,20,980.72,No,AG29,Medium,Foggy,13.31
ORD101138,2023-10-06 17:25:00,Goregaon,Colaba,2.66,10,968.9,Yes,AG136,Low,Rainy,10.05
ORD101139,2023-10-17 04:46:00,,Andheri,3.17,12,474.63,No,AG219,Medium,Clear,11.45
ORD101140,2023-10-08 00:48:00,Borivali,Andheri,4.21,10,338.95,No,AG210,Low,Rainy,12.86
ORD101141,2023-10-01 09:29:00,Bandra,Andheri,2.07,10,372.33,No,AG13,High,Clear,10.59
ORD101142,2023-10-22 23:34:00,Kurla,Andheri,3.55,12,,No,AG28,High,Clear,12.8
ORD101143,2023-10-14 17:24:00,Colaba,Thane,3.05,10,579.02,Yes,AG44,Low,Clear,7.16
ORD101144,2023-10-27 07:15:00,Borivali,Goregaon,1.7,12,646.17,No,AG66,Medium,Clear,5.12
ORD101145,2023-10-15 11:09:00,Thane,Kurla,4.45,12,539.9,No,AG288,Medium,Rainy,14.28
ORD101146,2023-10-09 06:59:00,Bandra,Borivali,4.09,12,467.19,Yes,AG125,Medium,Foggy,16.31
ORD101147,2023-10-29 23:48:00,Andheri,Borivali,3.46,15,290.16,No,AG268,Medium,Clear,8.37
ORD101148,2023-10-04 01:51:00,Colaba,Bandra,4.33,10,,Yes,AG74,Medium,Rainy,16.06
ORD101149,2023-10-22 13:39:00,Powai,Borivali,4.4,18,406.99,No,AG235,High,Rainy,17.5
ORD101150,2023-10-25 00:15:00,Colaba,Thane,3.69,12,587.44,Yes,AG45,Medium,Foggy,13.47
ORD101151,2023-10-07 02:06:00,Powai,Powai,4.27,10,707.67,No,AG16,Medium,Clear,11.26
ORD101152,2023-10-20 01:28:00,Thane,Kurla,3.64,20,669.98,No,AG46,High,Clear,13.87
ORD101153,2023-10-20 21:45:00,Powai,Kurla,3.56,12,516.24,No,AG90,High,Clear,13.21
ORD101154,2023-10-28 01:15:00,Thane,Bandra,3.28,12,600.45,Yes,AG103,Medium,Clear,11.47
ORD101155,2023-10-24 01:25:00,Colaba,Goregaon,3.89,18,356.37,No,AG66,Low,Clear,9.22
ORD101156,2023-10-15 07:34:00,Thane,Kurla,1.21,15,121.82,No,AG291,Medium,Foggy,9.93
ORD101157,2023-10-07 01:08:00,Bandra,Powai,4.46,15,662.52,Yes,AG219,High,Foggy,19.46
ORD101158,2023-10-17 09:14:00,Thane,Thane,,12,327.31,No,AG36,Low,Clear,9.98
ORD101159,2023-10-27 23:36:00,Andheri,Goregaon,0.63,10,702.06,No,AG180,Medium,Clear,4.02
ORD101160,2023-10-11 18:38:00,Colaba,Borivali,4.22,20,772.31,No,AG46,Low,Clear,9.54
ORD101161,2023-10-25 21:52:00,Andheri,Borivali,1.08,20,924.33,Yes,AG65,Medium,Clear,5.39
ORD101162,2023-10-11 07:19:00,Goregaon,Andheri,2.01,10,962.31,No,AG16,High,Clear,9.97
ORD101163,2023-10-29 04:42:00,Thane,Borivali,3.85,12,109.47,Yes,AG136,Medium,Rainy,14.96
ORD101164,2023-10-17 07:26:00,Bandra,Thane,1.22,20,991.34,No,AG273,Medium,Clear,6.59
ORD101165,2023-10-10 08:03:00,Andheri,Powai,4.18,15,714.72,Yes,AG192,High,Clear,13.18
ORD101166,2023-10-18 18:56:00,Colaba,Kurla,4.24,10,679.17,No,AG6,Low,Clear,10.45
ORD101167,2023-10-24 05:40:00,Thane,,2.78,18,113.69,No,AG255,High,Clear,11.54
ORD101168,2023-10-22 13:35:00,Andheri,Andheri,0.53,12,875.11,Yes,AG220,Medium,Rainy,6.76
ORD101169,2023-10-16 01:22:00,,Colaba,1.79,10,230.94,No,AG223,Medium,Rainy,10.29
ORD101170,2023-10-31 20:42:00,Borivali,Andheri,3.28,20,853.6,No,AG167,Medium,Clear,9.84
ORD101171,2023-10-13 16:20:00,Andheri,,4.92,12,114.01,Yes,AG115,Medium,Rainy,14.94
ORD101172,2023-10-23 13:26:00,Andheri,Goregaon,3.34,15,681.37,No,AG133,High,Clear,13.49
ORD101173,2023-10-05 09:24:00,Thane,Goregaon,1.67,12,491.32,No,AG160,High,Clear,9.25
ORD101174,2023-10-06 17:30:00,Powai,Kurla,3.35,12,280.69,No,AG196,High,Clear,13.49
ORD101175,2023-10-08 07:19:00,Borivali,Colaba,2.93,15,196.81,No,AG24,Low,Clear,6.85
ORD101176,2023-10-28 22:09:00,Thane,Borivali,4.01,15,496.11,No,AG157,Medium,Clear,11.82
ORD101177,2023-10-26 14:58:00,Powai,Andheri,0.98,12,210.98,No,AG91,Medium,Clear,5.91
ORD101178,2023-10-02 17:26:00,Bandra,Powai,3.92,15,537.8,No,AG74,High,Clear,15.04
ORD101179,2023-10-31 13:35:00,Thane,Powai,2.94,10,662.7,No,AG226,Medium,Clear,8.27
ORD101180,2023-10-17 04:24:00,Powai,Bandra,4.83,15,844.65,No,AG215,High,Foggy,21.49
ORD101181,2023-10-08 08:13:00,Goregaon,Andheri,2.04,15,710.78,No,AG113,High,Clear,9.94
ORD101182,2023-10-11 20:05:00,Kurla,Thane,3.35,12,158.68,No,AG154,Medium,Rainy,11.5
ORD101183,2023-10-30 14:54:00,Bandra,Andheri,4.69,10,376.69,No,AG197,High,Clear,15.56
ORD101184,2023-10-12 02:34:00,Thane,Bandra,0.96,18,359.18,Yes,AG13,High,Rainy,10.74
ORD101185,2023-10-24 06:03:00,Goregaon,Kurla,4.72,18,923.53,Yes,AG55,High,Clear,14.86
ORD101186,2023-10-09 12:43:00,Andheri,Thane,3.6,20,881.0,No,AG46,Medium,Clear,10.25
ORD101187,2023-10-20 19:02:00,Colaba,Bandra,0.81,15,433.13,Yes,AG171,High,Clear,8.37
ORD101188,2023-10-28 02:12:00,Borivali,Andheri,1.85,15,164.04,No,AG122,Low,Clear,5.04
ORD101189,2023-10-26 18:46:00,Goregaon,Thane,3.69,10,904.7,Yes,AG4,Medium,Rainy,14.71
ORD101190,2023-10-22 17:13:00,Kurla,Thane,0.8,18,899.37,Yes,AG188,Low,Foggy,6.48
ORD101191,2023-10-16 06:55:00,Kurla,Powai,3.12,20,869.27,Yes,AG256,Low,Clear,7.67
ORD101192,2023-10-30 10:19:00,Kurla,Colaba,2.06,10,860.57,No,AG105,High,Clear,10.37
ORD101193,2023-10-31 00:13:00,Bandra,,3.29,15,532.23,Yes,AG159,Medium,Clear,11.44
ORD101194,2023-10-30 06:47:00,Thane,Goregaon,0.71,18,259.69,No,AG252,Low,Clear,1.41
ORD101195,2023-10-04 23:48:00,Thane,Goregaon,4.42,20,529.74,No,AG77,Medium,Foggy,15.27
ORD101196,2023-10-16 07:44:00,Thane,Kurla,4.88,12,545.14,No,AG133,High,Clear,17.84
ORD101197,2023-10-20 22:13:00,Powai,Goregaon,4.86,18,540.94,No,AG121,High,Clear,15.5
ORD101198,2023-10-13 07:35:00,Kurla,Bandra,3.87,20,584.9,No,AG180,Low,Clear,7.17
ORD101199,2023-10-11 09:24:00,Borivali,Kurla,1.09,10,331.89,No,AG286,High,Clear,10.16
ORD101200,2023-10-15 17:41:00,Powai,Thane,3.91,12,429.62,No,AG216,Medium,Rainy,12.85
ORD101201,2023-10-12 09:16:00,Goregaon,Goregaon,0.61,20,490.77,No,AG43,Medium,Clear,4.32
ORD101202,2023-10-12 16:56:00,Thane,Powai,0.6,20,218.01,No,AG252,,Clear,5.28
ORD101203,2023-10-16 14:06:00,Powai,Bandra,1.96,15,509.83,No,AG210,High,Clear,10.82
ORD101204,2023-10-26 23:30:00,Kurla,Powai,2.7,18,829.42,No,AG274,High,Clear,10.52
ORD101205,2023-10-25 10:58:00,Goregaon,Kurla,3.97,15,845.25,No,AG87,Low,Clear,11.33
ORD101206,2023-10-07 11:20:00,Thane,Thane,3.57,12,470.41,No,AG84,Medium,Foggy,14.67
ORD101207,2023-10-14 01:36:00,Thane,Powai,2.51,20,566.93,Yes,AG163,Medium,Foggy,11.98
ORD101208,2023-10-28 07:47:00,Bandra,Thane,1.73,15,130.29,No,AG52,Medium,Foggy,9.46
ORD101209,2023-10-05 00:16:00,Thane,Kurla,4.99,18,706.99,No,AG65,Medium,Foggy,17.46
ORD101210,2023-10-18 18:37:00,Colaba,Thane,2.42,12,464.15,No,AG235,Medium,Clear,9.34
ORD101211,2023-10-24 13:18:00,Powai,Powai,2.53,10,500.93,No,AG94,Medium,Clear,7.78
ORD101212,2023-10-05 06:21:00,Kurla,Andheri,1.24,15,886.31,No,AG202,Low,Clear,1.73
ORD101213,2023-10-08 12:36:00,Kurla,Goregaon,4.08,12,515.65,No,AG232,Medium,Rainy,13.46
ORD101214,2023-10-27 07:31:00,,Kurla,3.62,10,119.07,No,AG2,Medium,Rainy,12.91
ORD101215,2023-10-18 20:43:00,Powai,Powai,1.49,15,304.74,No,AG261,Medium,Clear,4.46
ORD101216,2023-10-11 08:48:00,Colaba,Borivali,0.87,12,528.06,No,AG201,High,Foggy,12.26
ORD101217,2023-10-27 15:46:00,Borivali,Kurla,3.56,12,481.96,No,AG215,Low,Clear,8.85
ORD101218,2023-10-21 23:31:00,Borivali,Goregaon,3.45,15,874.33,No,AG199,Medium,Clear,9.18
ORD101219,2023-10-15 05:46:00,Colaba,Bandra,1.73,12,587.92,Yes,AG180,Medium,Clear,7.3
ORD101220,2023-10-26 11:10:00,Borivali,Thane,4.78,20,720.67,Yes,AG205,Low,Clear,9.64
ORD101221,2023-10-05 23:34:00,Kurla,Thane,1.18,15,522.39,No,AG79,Low,Clear,2.03
ORD101222,2023-10-16 05:58:00,Colaba,Bandra,2.45,12,495.69,No,AG67,High,Clear,9.85
ORD101223,2023-10-29 17:41:00,Kurla,Colaba,4.75,10,501.66,No,AG142,Medium,Rainy,14.67
ORD101224,2023-10-31 01:33:00,Kurla,Andheri,2.39,10,469.83,Yes,AG40,Medium,Clear,8.57
ORD101225,2023-10-02 02:52:00,Colaba,Kurla,3.37,20,584.73,Yes,AG227,Medium,Rainy,13.3
ORD101226,2023-10-22 01:48:00,Andheri,Thane,2.29,15,325.4,No,AG210,High,Clear,9.66
ORD101227,2023-10-01 13:08:00,Andheri,Kurla,1.73,12,901.95,Yes,AG280,Medium,Foggy,9.79
ORD101228,2023-10-27 20:14:00,Kurla,Powai,4.93,12,399.78,Yes,AG227,High,Rainy,20.63
ORD101229,2023-10-03 22:09:00,Bandra,Borivali,2.34,10,232.77,Yes,AG262,Medium,Foggy,12.5
ORD101230,2023-10-01 06:32:00,Powai,Borivali,4.52,20,186.9,Yes,AG139,Medium,Clear,10.63
ORD101231,2023-10-15 11:03:00,Thane,Thane,1.53,10,112.08,No,AG151,Low,Clear,5.39
ORD101232,2023-10-20 20:42:00,Goregaon,Andheri,1.46,10,480.57,No,AG243,High,Clear,11.18
ORD101233,2023-10-30 19:58:00,Borivali,Powai,0.64,20,268.85,Yes,AG240,Medium,Clear,4.25
ORD101234,2023-10-16 21:31:00,Powai,Kurla,3.43,15,119.48,Yes,AG42,Medium,Clear,9.56
ORD101235,2023-10-01 00:34:00,Thane,Goregaon,2.16,12,568.02,No,AG82,Low,Clear,4.89
ORD101236,2023-10-18 13:00:00,Andheri,Borivali,4.39,15,711.98,No,AG297,Medium,Clear,11.47
ORD101237,2023-10-01 16:46:00,Kurla,Borivali,2.63,18,177.18,No,AG31,Low,Foggy,11.03
ORD101238,2023-10-09 17:18:00,Powai,Powai,4.86,18,514.83,No,AG107,Medium,Clear,12.09
ORD101239,2023-10-01 16:52:00,Kurla,Thane,1.33,18,769.27,No,AG186,High,Foggy,13.43
ORD101240,2023-10-23 21:27:00,Andheri,Goregaon,4.41,20,987.23,No,AG8,Medium,Clear,11.82
ORD101241,2023-10-26 05:06:00,Colaba,Andheri,3.99,10,700.47,No,AG19,Low,Clear,8.39
ORD101242,2023-10-30 03:33:00,Colaba,Bandra,3.97,15,320.36,No,AG212,High,Clear,14.3
ORD101243,2023-10-05 07:12:00,Andheri,Colaba,4.3,12,744.9,Yes,AG56,High,Rainy,17.38
ORD101244,2023-10-20 16:16:00,Bandra,Kurla,3.92,18,638.14,Yes,AG262,Medium,Rainy,13.2
ORD101245,2023-10-27 11:17:00,Andheri,Thane,3.32,15,290.62,Yes,AG156,Medium,Rainy,12.61
ORD101246,2023-10-26 12:05:00,Thane,Kurla,1.09,18,866.0,No,AG257,High,Clear,8.16
ORD101247,2023-10-12 12:29:00,Bandra,Thane,0.65,18,484.66,Yes,AG290,Medium,Clear,3.82
ORD101248,2023-10-19 07:44:00,Borivali,Thane,4.64,12,965.78,Yes,AG248,Medium,Clear,11.46
ORD101249,2023-10-08 09:43:00,Bandra,Andheri,3.27,20,750.61,No,AG155,Medium,Clear,9.63
ORD101250,2023-10-27 02:41:00,Thane,Goregaon,4.08,10,680.11,No,AG75,Low,Foggy,13.37
ORD101251,2023-10-28 20:48:00,Colaba,Bandra,2.67,20,,Yes,AG65,High,Foggy,15.74
ORD101252,2023-10-02 02:25:00,Borivali,Borivali,1.03,15,530.29,No,AG121,Medium,Clear,5.43
ORD101253,2023-10-13 12:35:00,Andheri,Goregaon,1.06,20,554.7,Yes,AG161,Medium,Rainy,9.44
ORD101254,2023-10-16 01:40:00,Bandra,Powai,3.59,15,866.09,No,AG140,Low,Clear,7.09
ORD101255,2023-10-01 22:10:00,Andheri,Thane,2.44,15,712.84,Yes,AG108,Medium,Clear,9.47
ORD101256,2023-10-03 15:54:00,Goregaon,Borivali,1.4,10,907.52,No,AG158,Medium,Clear,4.46
ORD101257,2023-10-14 20:50:00,Powai,Powai,2.71,12,901.74,Yes,AG28,Medium,Clear,9.67
ORD101258,2023-10-11 18:54:00,Colaba,Colaba,0.79,10,978.84,No,AG158,Medium,Clear,5.08
ORD101259,2023-10-04 16:58:00,Powai,Andheri,3.12,20,730.19,Yes,AG215,Low,Clear,6.72
ORD101260,2023-10-02 07:13:00,Goregaon,Borivali,1.71,15,552.07,Yes,AG194,Low,Foggy,6.0
ORD101261,2023-10-29 22:56:00,Powai,Andheri,4.09,18,249.68,Yes,AG281,Medium,Clear,9.68
ORD101262,2023-10-19 15:17:00,Thane,Thane,1.9,18,734.84,Yes,AG79,Medium,Clear,6.17
ORD101263,2023-10-02 02:43:00,Thane,,2.55,15,362.42,No,AG57,Low,Clear,6.55
ORD101264,2023-10-30 08:57:00,Andheri,Thane,0.55,10,354.65,No,AG78,Low,Rainy,4.57
ORD101265,2023-10-18 18:42:00,Colaba,Goregaon,0.83,12,314.46,No,AG45,High,Clear,7.62
ORD101266,2023-10-02 05:59:00,Goregaon,Goregaon,2.27,10,887.61,No,AG173,Low,Rainy,8.1
ORD101267,2023-10-28 10:01:00,Bandra,Goregaon,2.66,15,881.17,No,AG222,High,Clear,11.49
ORD101268,2023-10-31 06:37:00,Bandra,Goregaon,3.2,15,667.87,No,AG130,,Clear,8.02
ORD101269,2023-10-05 22:52:00,Andheri,Borivali,1.81,12,525.68,Yes,AG183,Medium,Clear,6.36
ORD101270,2023-10-13 02:19:00,Powai,Goregaon,3.63,20,704.9,No,AG84,Low,Clear,8.79
ORD101271,2023-10-06 18:15:00,Bandra,Thane,4.37,20,646.51,Yes,AG183,High,Clear,17.27
ORD101272,2023-10-19 12:43:00,Bandra,Borivali,4.01,12,,No,AG132,Low,Clear,9.86
ORD101273,2023-10-29 17:21:00,Goregaon,Bandra,0.68,20,441.67,No,AG295,Medium,Clear,4.17
ORD101274,2023-10-13 23:08:00,Goregaon,Kurla,2.66,18,444.51,No,AG89,Low,Clear,5.68
ORD101275,2023-10-26 22:46:00,Bandra,Goregaon,,20,630.22,No,AG9,High,Clear,8.4
ORD101276,2023-10-03 16:47:00,Colaba,Powai,1.59,20,682.9,No,AG205,High,Rainy,11.34
ORD101277,2023-10-12 01:06:00,Andheri,Bandra,4.94,20,506.57,No,AG142,Medium,Rainy,16.02
ORD101278,2023-10-14 07:53:00,Colaba,Bandra,1.14,18,971.82,No,AG145,Medium,Rainy,8.6
ORD101279,2023-10-03 10:38:00,Kurla,Bandra,2.74,20,175.46,No,AG46,Medium,Clear,8.28
ORD101280,2023-10-25 19:38:00,Andheri,Colaba,3.28,18,412.34,No,AG64,High,Clear,13.53
ORD101281,2023-10-13 10:01:00,Bandra,Colaba,3.66,12,477.17,No,AG52,Medium,Rainy,13.23
ORD101282,2023-10-21 08:50:00,Thane,Bandra,3.02,10,115.23,No,AG253,High,Clear,11.59
ORD101283,2023-10-15 15:14:00,Kurla,Andheri,0.54,12,428.46,No,AG101,Medium,Rainy,6.57
ORD101284,2023-10-12 17:24:00,Colaba,Goregaon,1.97,10,346.34,No,AG280,Low,Rainy,6.65
ORD101285,2023-10-14 05:43:00,Powai,Goregaon,2.83,12,555.43,No,AG282,Low,Clear,5.24
ORD101286,2023-10-19 21:24:00,Goregaon,Bandra,0.9,10,402.77,No,AG42,Medium,Clear,5.4
ORD101287,2023-10-03 19:18:00,Thane,Goregaon,2.08,10,753.56,No,AG272,Medium,Foggy,12.64
ORD101288,2023-10-26 07:45:00,Colaba,Colaba,0.65,15,558.94,No,AG76,Low,Rainy,7.45
ORD101289,2023-10-03 02:17:00,Bandra,Goregaon,0.85,10,216.79,Yes,AG238,,Rainy,6.82
ORD101290,2023-10-05 12:45:00,Kurla,Powai,2.29,10,775.06,No,AG128,Medium,Clear,8.1
ORD101291,2023-10-26 20:09:00,Powai,Kurla,1.1,15,189.31,No,AG2,Low,Clear,3.51
ORD101292,2023-10-24 12:20:00,Andheri,Borivali,3.05,20,855.14,No,AG220,Low,Clear,8.41
ORD101293,2023-10-12 03:05:00,Powai,Goregaon,3.6,20,938.28,Yes,AG120,High,Clear,12.83
ORD101294,2023-10-01 09:28:00,Powai,Andheri,4.1,15,390.2,No,AG158,Medium,Clear,13.0
ORD101295,2023-10-12 08:06:00,Goregaon,Kurla,1.4,18,933.53,No,AG116,Low,Rainy,6.76
ORD101296,2023-10-05 02:11:00,Powai,Andheri,1.25,10,813.71,No,AG173,Medium,Clear,5.76
ORD101297,2023-10-14 14:35:00,Goregaon,Bandra,0.97,10,930.19,No,AG148,High,Clear,7.96
ORD101298,2023-10-18 16:26:00,Colaba,Bandra,3.36,15,699.64,No,AG257,Medium,Clear,10.85
ORD101299,2023-10-04 00:05:00,Colaba,Colaba,3.68,15,312.08,No,AG258,Low,Clear,8.35
ORD101300,2023-10-12 17:05:00,Thane,Borivali,0.64,18,905.07,No,AG92,High,Foggy,11.68
ORD101301,2023-10-20 19:50:00,Thane,Kurla,4.71,20,265.84,No,AG34,Medium,Rainy,14.2
ORD101302,2023-10-11 12:00:00,Bandra,Bandra,0.73,12,291.75,No,AG271,Medium,Clear,4.27
ORD101303,2023-10-10 13:24:00,Colaba,Colaba,2.94,20,343.96,Yes,AG265,Medium,Clear,9.93
ORD101304,2023-10-25 02:46:00,Borivali,Kurla,3.69,10,373.82,No,AG142,Medium,Clear,9.54
ORD101305,2023-10-29 17:57:00,Thane,Andheri,,15,563.03,No,AG215,Medium,Clear,11.81
ORD101306,2023-10-08 18:33:00,Kurla,Andheri,3.71,18,742.11,No,AG275,High,Clear,13.38
ORD101307,2023-10-06 21:24:00,Kurla,Powai,4.11,20,933.59,No,AG12,Medium,Clear,10.64
ORD101308,2023-10-06 04:17:00,Bandra,Goregaon,2.03,18,179.59,No,AG208,High,Rainy,14.08
ORD101309,2023-10-10 08:31:00,Colaba,Andheri,,20,958.93,Yes,AG208,Medium,Clear,11.83
ORD101310,2023-10-05 02:10:00,,Andheri,0.86,10,929.19,Yes,AG133,Medium,Clear,5.62
ORD101311,2023-10-14 08:26:00,Kurla,Bandra,4.53,12,148.6,No,AG10,Medium,Clear,13.11
ORD101312,2023-10-10 15:50:00,Powai,Borivali,2.96,18,424.29,No,AG178,Low,Foggy,10.95
ORD101313,2023-10-03 11:16:00,Andheri,Kurla,4.18,18,831.83,No,AG51,Low,Foggy,14.93
ORD101314,2023-10-31 07:46:00,Thane,Bandra,2.54,12,650.42,No,AG52,Medium,Rainy,9.86
ORD101315,2023-10-21 15:38:00,Colaba,Powai,3.4,18,801.18,No,AG23,Medium,Clear,9.65
ORD101316,2023-10-20 06:29:00,Bandra,Andheri,2.87,18,747.13,No,AG94,Low,Clear,6.89
ORD101317,2023-10-04 04:19:00,Kurla,Goregaon,3.79,20,547.09,Yes,AG47,Medium,Rainy,11.84
ORD101318,2023-10-01 12:21:00,Andheri,Kurla,0.87,20,137.1,No,AG83,Low,Rainy,7.15
ORD101319,2023-10-27 19:24:00,Thane,Borivali,0.77,12,625.84,No,AG190,High,Clear,6.67
ORD101320,2023-10-26 10:28:00,Andheri,Colaba,1.61,10,143.71,Yes,AG160,Low,Clear,4.29
ORD101321,2023-10-11 13:52:00,Colaba,Colaba,1.22,18,643.35,No,AG101,Medium,Clear,6.19
ORD101322,2023-10-27 20:38:00,Andheri,Thane,4.42,10,820.37,Yes,AG143,Medium,Rainy,17.16
ORD101323,2023-10-05 09:20:00,Borivali,Thane,1.49,12,626.49,Yes,AG43,Medium,Clear,4.32
ORD101324,2023-10-20 22:12:00,Powai,Bandra,4.89,12,997.32,No,AG96,Low,Clear,11.38
ORD101325,2023-10-16 10:11:00,Colaba,Kurla,2.02,20,510.28,No,AG127,Medium,Foggy,10.76
ORD101326,2023-10-31 12:20:00,Colaba,Andheri,1.32,18,773.94,No,AG16,High,Rainy,12.29
ORD101327,2023-10-10 23:44:00,Thane,Goregaon,4.05,15,700.49,No,AG61,Medium,Clear,12.04
ORD101328,2023-10-21 15:36:00,Andheri,Kurla,3.46,12,992.29,Yes,AG206,Medium,Clear,10.34
ORD101329,2023-10-26 07:20:00,Powai,Borivali,2.74,18,741.9,No,AG27,Medium,Clear,8.56
ORD101330,2023-10-13 08:52:00,Borivali,Borivali,3.0,10,247.63,No,AG160,Low,Clear,5.94
ORD101331,2023-10-26 12:23:00,Goregaon,Powai,3.74,20,959.97,No,AG271,Low,Clear,7.49
ORD101332,2023-10-04 18:12:00,Borivali,Andheri,1.53,10,701.0,No,AG218,High,Clear,9.87
ORD101333,2023-10-19 17:11:00,Kurla,Bandra,4.98,12,153.4,No,AG3,High,Clear,15.1
ORD101334,2023-10-22 17:01:00,Bandra,Thane,4.89,12,691.81,No,AG123,Medium,Clear,13.21
ORD101335,2023-10-31 23:29:00,Powai,Bandra,3.43,10,894.81,No,AG255,Medium,Foggy,15.16
ORD101336,2023-10-31 22:13:00,Powai,Bandra,1.4,12,619.34,No,AG73,Medium,Rainy,7.5
ORD101337,2023-10-15 09:53:00,Borivali,Thane,3.56,18,418.62,No,AG52,Low,Clear,9.43
ORD101338,2023-10-23 02:52:00,Borivali,Bandra,0.82,12,838.82,Yes,AG259,Medium,Foggy,9.91
ORD101339,2023-10-28 13:43:00,Colaba,Thane,0.64,20,804.26,No,AG198,High,Clear,7.62
ORD101340,2023-10-16 04:40:00,Powai,Goregaon,1.66,18,589.76,Yes,AG28,Medium,Rainy,8.7
ORD101341,2023-10-10 07:16:00,Thane,Goregaon,2.58,15,,No,AG30,Medium,Clear,8.69
ORD101342,2023-10-22 04:45:00,Thane,Kurla,4.41,12,325.89,No,AG104,Low,Rainy,12.64
ORD101343,2023-10-14 12:04:00,Kurla,Colaba,3.77,12,764.64,No,AG84,Low,Clear,7.83
ORD101344,2023-10-15 19:30:00,Bandra,Borivali,3.84,20,825.47,No,AG32,Medium,Clear,10.82
ORD101345,2023-10-19 12:34:00,Colaba,Andheri,2.41,20,351.34,No,AG104,High,Rainy,12.94
ORD101346,2023-10-17 22:26:00,Kurla,Powai,2.06,10,431.19,No,AG54,High,Clear,8.94
ORD101347,2023-10-18 01:50:00,Colaba,Kurla,2.17,10,169.87,No,AG229,High,Clear,9.8
ORD101348,2023-10-31 11:44:00,Powai,Goregaon,4.94,10,742.12,Yes,AG282,Medium,Clear,11.16
ORD101349,2023-10-29 17:38:00,Thane,Powai,0.68,20,103.22,No,AG26,Medium,Clear,5.56
ORD101350,2023-10-21 02:06:00,Powai,Powai,4.4,10,141.89,No,AG42,High,Clear,15.32
ORD101351,2023-10-25 07:42:00,Borivali,Goregaon,3.1,10,103.91,No,AG46,Medium,Clear,8.34
ORD101352,2023-10-22 11:10:00,Borivali,Powai,2.47,15,680.79,No,AG142,High,Clear,10.43
ORD101353,2023-10-21 19:02:00,Kurla,Bandra,3.76,10,475.65,No,AG17,Medium,Clear,11.28
ORD101354,2023-10-19 20:43:00,Bandra,Goregaon,2.69,12,367.79,No,AG7,Medium,Foggy,13.65
ORD101355,2023-10-21 12:48:00,Andheri,Colaba,4.43,20,921.43,Yes,AG108,Medium,Clear,11.97
ORD101356,2023-10-11 13:06:00,Andheri,Thane,4.55,18,273.52,No,AG153,Medium,Clear,11.84
ORD101357,2023-10-01 03:16:00,Powai,Borivali,2.4,15,450.43,Yes,AG244,Low,Clear,4.17
ORD101358,2023-10-08 16:47:00,Goregaon,Borivali,1.75,20,946.28,Yes,AG60,Medium,Rainy,9.18
ORD101359,2023-10-17 17:37:00,Bandra,Kurla,3.17,20,484.4,No,AG124,High,Rainy,14.2
ORD101360,2023-10-23 18:14:00,Bandra,Bandra,4.61,12,599.22,Yes,AG55,Medium,Clear,11.05
ORD101361,2023-10-15 11:25:00,Colaba,Bandra,1.45,10,172.3,No,AG255,Low,Foggy,9.13
ORD101362,2023-10-15 21:37:00,Colaba,Thane,3.3,12,811.15,No,AG51,Medium,Rainy,12.48
ORD101363,2023-10-23 16:09:00,Borivali,Andheri,3.34,10,480.48,No,AG239,Medium,Rainy,12.82
ORD101364,2023-10-12 00:30:00,Goregaon,Thane,3.8,10,820.46,No,AG285,Medium,Clear,11.01
ORD101365,2023-10-04 09:26:00,Goregaon,Powai,1.09,20,328.42,No,AG213,Medium,Clear,5.0
ORD101366,2023-10-30 02:07:00,Bandra,Kurla,3.72,10,480.23,Yes,AG24,Medium,Clear,10.51
ORD101367,2023-10-27 23:09:00,Powai,Andheri,4.59,15,807.89,No,AG54,Medium,Clear,12.2
ORD101368,2023-10-12 09:21:00,Kurla,Borivali,1.31,15,976.49,No,AG199,Low,Clear,3.19
ORD101369,2023-10-15 06:33:00,Kurla,Andheri,1.57,15,153.66,Yes,AG80,Medium,Clear,6.41
ORD101370,2023-10-16 11:30:00,Bandra,Borivali,4.87,20,831.21,No,AG182,Medium,Rainy,15.65
ORD101371,2023-10-04 14:46:00,Andheri,Goregaon,1.31,12,370.62,No,AG27,Low,Clear,3.71
ORD101372,2023-10-23 14:20:00,Thane,Colaba,4.34,18,595.67,Yes,AG260,Medium,Clear,11.68
ORD101373,2023-10-03 09:02:00,Bandra,Kurla,2.72,10,361.08,No,AG133,Medium,Foggy,14.4
ORD101374,2023-10-26 22:07:00,Andheri,Kurla,1.61,18,652.1,No,AG51,High,Clear,10.21
ORD101375,2023-10-01 10:41:00,Bandra,Kurla,4.42,12,418.42,Yes,AG298,Medium,Clear,12.62
ORD101376,2023-10-04 21:51:00,Colaba,Andheri,2.5,12,400.25,No,AG146,Medium,Clear,8.47
ORD101377,2023-10-06 23:15:00,Borivali,Bandra,2.82,20,134.14,No,AG239,Medium,Foggy,13.07
ORD101378,2023-10-17 05:35:00,Andheri,Bandra,2.12,15,232.26,No,AG269,Low,Rainy,7.96
